DEMAND_ID,facility_id,time_min,distance_m,facility_id_foot,time_min_foot,departamento_x,facility_id_bike,time_min_bike,departamento_y,ratio_foot_car,ratio_bike_car,cambia_establecimiento_auto_vs_pie
2498,8653,87.32197057245043,82836.18355153235,8653.0,1083.2549738495975,JUNIN,8653.0,343.73016052609364,JUNIN,12.40529693441616,3.936353683646009,0.0
2499,4370,111.41012884198078,107533.07836215211,4370.0,1433.7743781620272,LAMBAYEQUE,4370.0,460.85605012350857,LAMBAYEQUE,12.869335966711157,4.136572275014299,0.0
2502,11020,6.368632631181165,3658.9310016459235,11020.0,48.88456585443815,LAMBAYEQUE,11020.0,15.681132864196815,LAMBAYEQUE,7.67583383834965,2.4622448447444043,0.0
2503,432,81.96043737663194,70630.36177003279,432.0,939.7812292547253,JUNIN,432.0,302.7015504429976,JUNIN,11.466278845440495,3.6932642154164737,0.0
2504,520,57.293261137550516,48137.20593411413,520.0,616.9149448975647,JUNIN,520.0,198.29408943136005,JUNIN,10.767670274807122,3.4610368740451456,0.0
2505,340,11.141616363036333,12552.509429377325,340.0,167.36679239169766,JUNIN,340.0,53.7964689830457,JUNIN,15.021769457702506,4.828425897118665,0.0
2506,10972,11.276905009514515,9368.679052153566,10972.0,124.73049177125543,LAMBAYEQUE,10972.0,40.1514816520867,LAMBAYEQUE,11.060702530172792,3.560505441715632,0.0
2508,27857,41.2564981499885,24714.99712394175,27857.0,328.5870674252128,JUNIN,27857.0,105.92141624546466,JUNIN,7.964492435364497,2.5673874661001537,0.0
2509,25383,79.88432326307664,50616.50183622872,753.0,659.7222630232294,JUNIN,753.0,209.66876500180797,JUNIN,8.25846969812361,2.624654706172106,1.0
2510,25383,28.22754183614302,27883.54968016498,25383.0,371.78066240219965,JUNIN,25383.0,119.50092720070711,JUNIN,13.170847981036927,4.233486851047586,0.0
2511,4370,132.32300099373714,97295.35172206318,4370.0,1311.237721154385,LAMBAYEQUE,4370.0,416.98007880884234,LAMBAYEQUE,9.909371094269893,3.151229005368296,0.0
2513,8653,100.14430625855371,76649.84356962489,519.0,1016.7299923296868,JUNIN,519.0,326.1175175801497,JUNIN,10.152649015358714,3.256475877302258,1.0
2515,442,197.7524619349019,137034.96924703356,442.0,1825.7550673007058,JUNIN,442.0,587.2563306058414,JUNIN,9.232527622850661,2.9696537017028906,0.0
2516,30057,12.862584574371072,12837.128929352622,30057.0,171.16171905803498,LAMBAYEQUE,30057.0,55.01626684008267,LAMBAYEQUE,13.306946054922566,4.277232660510824,0.0
2517,365,12.002080183597895,9875.398200023456,365.0,132.99557326453493,JUNIN,365.0,42.32313514295766,JUNIN,11.081043554957029,3.526316646409068,0.0
2518,8653,13.422037209598937,14441.480545604762,8653.0,192.55307394139692,JUNIN,8653.0,61.892059481163265,JUNIN,14.346039348161707,4.611226933337689,0.0
2520,11020,8.022803368195817,5746.44037578501,11020.0,78.83896599309234,LAMBAYEQUE,11020.0,24.627601610507178,LAMBAYEQUE,9.826860060615171,3.069700263144487,0.0
2522,4370,173.63695610214867,131675.26677344387,4370.0,1755.6702236459187,LAMBAYEQUE,4370.0,564.3225718861883,LAMBAYEQUE,10.111155269348753,3.2500141937192426,0.0
2523,8653,0.8842480616156578,660.0686030089596,8653.0,8.800914706786127,JUNIN,8653.0,2.828865441466969,JUNIN,9.952992931311035,3.1991762993499755,0.0
2526,8653,69.78955536691706,71722.14878768267,8653.0,935.067843664935,JUNIN,8653.0,296.0985829667379,JUNIN,13.398392334624234,4.242734910833091,0.0
2528,8653,25.62710528188445,28104.616550370698,8653.0,374.6253702429799,JUNIN,8653.0,120.44835664444581,JUNIN,14.618325640851793,4.700037531339506,0.0
2530,34252,7.937293451407703,6223.94386280078,34252.0,82.98591817067708,JUNIN,34252.0,25.52184372704376,JUNIN,10.45519088826926,3.215434062415493,0.0
2531,519,110.4076877701097,63375.07578658457,519.0,845.001010487794,JUNIN,519.0,271.607467656791,JUNIN,7.653461706826526,2.4600412629085273,0.0
2534,432,9.604829446276211,8753.025112500272,432.0,114.75007382095856,JUNIN,432.0,37.51296476785831,JUNIN,11.947122482788814,3.9056356989662184,0.0
2535,519,24.815255432242978,16866.47474837027,519.0,224.8863299782703,JUNIN,519.0,72.28489177872974,JUNIN,9.062422532474553,2.912921528295392,0.0
2536,30057,49.5695279263953,57371.52081695507,30057.0,764.9536108927347,LAMBAYEQUE,30057.0,245.87794635837898,LAMBAYEQUE,15.431932537840535,4.960264030020171,0.0
2537,27857,18.217020370973426,15846.267235019779,27857.0,211.28356313359708,JUNIN,27857.0,67.9125738643705,JUNIN,11.59814057573605,3.727973756486588,0.0
2538,442,456.0419578762872,366255.0443840082,442.0,4882.022735793704,JUNIN,442.0,1569.6280811928773,JUNIN,10.705205193242493,3.44185015015368,0.0
2539,753,23.766184623467396,25209.224476847176,8652.0,309.3562368297724,JUNIN,8652.0,101.9487754946723,JUNIN,13.016655459467625,4.289656800612633,1.0
2541,27857,14.665373512793185,9540.952188103784,27857.0,127.2126958413838,JUNIN,27857.0,40.88979509187336,JUNIN,8.674357712772276,2.7881864076768026,0.0
2545,27857,58.71656456501432,63607.985339147766,27857.0,782.328510047575,JUNIN,27857.0,248.00663868694525,JUNIN,13.323812723772972,4.223793413736565,0.0
2546,8653,39.154229111838134,41948.22876623872,8653.0,559.2068664545535,JUNIN,8653.0,179.77812328388018,JUNIN,14.282157486928517,4.591537807330369,0.0
2548,8653,36.54331113760435,41971.019037197206,8653.0,559.5107367340001,JUNIN,8653.0,179.8757958737023,JUNIN,15.310893274754296,4.922263206975894,0.0
2549,34252,9.403744369955762,5441.63733899546,34252.0,72.55516451993945,JUNIN,34252.0,23.32130288140911,JUNIN,7.715561128155249,2.480001791192759,0.0
2550,25383,74.46162258566818,45518.91828605767,753.0,591.7544823542819,JUNIN,753.0,187.82197835821765,JUNIN,7.947107003657726,2.522399752196217,1.0
2551,4370,34.5034910903269,39482.89642388454,4370.0,527.3655722524037,LAMBAYEQUE,4370.0,169.2124132452193,LAMBAYEQUE,15.284411970713636,4.9042113681261155,0.0
2552,11470,4.206284521622447,2154.049208417922,11470.0,31.55846366033244,LAMBAYEQUE,11470.0,9.231639464648236,LAMBAYEQUE,7.502693528720144,2.1947253965329505,0.0
2554,4370,71.06643091748239,77186.50135784084,4370.0,1029.1533514378768,LAMBAYEQUE,4370.0,330.7992915336032,LAMBAYEQUE,14.481567994217427,4.654789712427029,0.0
2555,365,12.853108469038846,12314.331018200599,365.0,164.19108024267462,JUNIN,365.0,52.775704363716855,JUNIN,12.774425784874188,4.106065430852419,0.0
2556,25383,64.99973070609391,59463.62545709413,25383.0,752.264250624458,JUNIN,25383.0,241.7836849366315,JUNIN,11.573344111623081,3.719764409946449,0.0
2557,8653,78.06232654408865,52093.83823818606,8653.0,694.5845098424804,JUNIN,8653.0,223.25930673508316,JUNIN,8.897819737030098,2.8600134869025333,0.0
2560,30057,6.177424085193293,6392.805466404793,30057.0,85.2374062187306,LAMBAYEQUE,30057.0,27.39773771316339,LAMBAYEQUE,13.798211850637983,4.435139523419349,0.0
2562,8653,37.29483137125744,34182.56739278996,8653.0,455.76756523719956,JUNIN,8653.0,146.49671739767126,JUNIN,12.220662984105962,3.9280702448912015,0.0
2563,11129,89.89886257635345,72212.49689502454,30057.0,983.6171098010683,LAMBAYEQUE,30057.0,307.2077631198065,LAMBAYEQUE,10.941374357942033,3.4172597329458636,1.0
2565,1,34.69397554580054,23805.160382431794,1.0,318.37015402218447,LORETO,1.0,102.0221159247077,LORETO,9.176525578681366,2.9406291530362467,0.0
2566,4370,107.58717138239643,90638.98230834202,4370.0,1208.5197641112268,LAMBAYEQUE,4370.0,388.45278132146564,LAMBAYEQUE,11.232935568273213,3.610586432659246,0.0
2567,8653,39.65477958900503,30275.777170133042,8653.0,403.67702893510744,JUNIN,8653.0,129.75333072914157,JUNIN,10.179782440324894,3.272072927247285,0.0
2568,27857,68.40888772549535,74915.69569304227,27857.0,999.9900640593443,JUNIN,27857.0,321.06726725589544,JUNIN,14.61783837316591,4.693356052567958,0.0
2569,27857,74.21568162082778,66256.76047451033,27857.0,884.2624466492482,JUNIN,27857.0,283.95754489075864,JUNIN,11.914765550049063,3.826112469619483,0.0
2571,4370,81.86816962664234,79114.90684207126,4370.0,1054.86542456095,LAMBAYEQUE,4370.0,339.06388646601954,LAMBAYEQUE,12.884927431157145,4.1415838171576524,0.0
2572,25383,59.262668954379556,39474.501931345454,25383.0,526.3266924179397,JUNIN,25383.0,169.17643684862344,JUNIN,8.881251919705242,2.854688117048113,0.0
2574,4370,13.264107553281095,13786.762081076517,4370.0,183.82349441435358,LAMBAYEQUE,4370.0,59.08612320461364,LAMBAYEQUE,13.858715610978427,4.454587160671637,0.0
2575,520,45.57483072149506,39412.886886977496,519.0,364.25940879845393,JUNIN,519.0,117.08338139950305,JUNIN,7.992556484179182,2.56903601277188,1.0
2576,442,61.09400118474347,33608.77533901519,442.0,425.71422970086064,JUNIN,442.0,136.47437914697565,JUNIN,6.968183806025967,2.2338425459201443,0.0
2577,4370,28.586446697600834,27822.330341299377,4370.0,370.96440455065823,LAMBAYEQUE,4370.0,119.2385586055687,LAMBAYEQUE,12.976933036654467,4.171157047496078,0.0
2581,442,36.23219489335484,20716.441269667946,442.0,236.85436327408297,JUNIN,442.0,75.97554791766721,JUNIN,6.537124344004984,2.096907133042649,0.0
2583,442,85.50019709748996,77063.19750029361,442.0,1028.2420698677533,JUNIN,442.0,330.27084642982965,JUNIN,12.026195316196992,3.8628080126323527,0.0
2585,66,0.0,0.0,66.0,2.762173745255723,LORETO,66.0,0.887841560975054,LORETO,inf,inf,0.0
2587,520,6.71561022620668,4875.873554002981,520.0,65.01164738670641,JUNIN,520.0,20.896600945727062,JUNIN,9.680676095972341,3.1116458879911097,0.0
2588,519,95.9788936685867,69152.9481870143,519.0,947.6487312978068,JUNIN,519.0,296.36977794434705,JUNIN,9.873511717795164,3.0878640773637827,0.0
2589,520,41.186346618640826,22473.960056733344,520.0,301.80132834587965,JUNIN,520.0,96.31697167171434,JUNIN,7.327703307612266,2.3385655582309295,0.0
2590,8656,66.89306342996113,48392.946021867196,8656.0,645.2392802915625,JUNIN,8656.0,207.3983400937166,JUNIN,9.645832425766324,3.100446136853462,0.0
2591,8653,55.16376647416768,39322.68618647793,8653.0,524.3024824863725,JUNIN,8653.0,168.5257979420482,JUNIN,9.504472156227676,3.055008907358894,0.0
2592,11129,81.98741618897408,71604.72557140302,30057.0,963.0866958400908,LAMBAYEQUE,30057.0,304.60302887571413,LAMBAYEQUE,11.746762376561023,3.715241228893344,1.0
2593,27857,11.094310416132602,6384.702322965978,27857.0,85.12936430621305,JUNIN,27857.0,27.363009955568476,JUNIN,7.673245214269797,2.466400247443863,0.0
2594,27857,9.10658706908283,7025.065361638953,27857.0,92.721310594509,JUNIN,27857.0,30.107422978452657,JUNIN,10.181784887260452,3.306114875974598,0.0
2597,27857,13.809413588313062,10501.562643003019,27857.0,140.0208352400403,JUNIN,27857.0,45.00669704144153,JUNIN,10.139520722193465,3.2591316607050422,0.0
2598,4370,59.59905320867729,47658.87480822418,4370.0,635.4516641096556,LAMBAYEQUE,4370.0,204.25232060667489,LAMBAYEQUE,10.662110048706904,3.427106801370074,0.0
2600,753,9.279747760920923,9132.235233350086,8652.0,91.78049849592247,JUNIN,8652.0,32.013716744506205,JUNIN,9.890408754689489,3.4498477296250516,1.0
2601,4370,28.48771776488979,24877.68063685887,4370.0,338.7007111653204,LAMBAYEQUE,4370.0,106.61863130082375,LAMBAYEQUE,11.889359265653717,3.7426175090876472,0.0
2603,8653,117.31275956427889,88508.59990638142,519.0,1172.7045836283307,JUNIN,519.0,376.94075902339205,JUNIN,9.996394151701576,3.2131266916183643,1.0
2604,8653,30.87234070422402,30568.0311323562,8653.0,407.4708980027867,JUNIN,8653.0,131.00584771009798,JUNIN,13.198574798931125,4.243469873736315,0.0
2605,34252,16.453350994710505,9983.976656679915,365.0,130.74571105336756,JUNIN,365.0,42.20683843590064,JUNIN,7.946448786961407,2.5652426942979263,1.0
2608,308,60.579763698407675,40282.57890377981,308.0,533.548433803012,JUNIN,308.0,171.49771086525385,JUNIN,8.807370666865712,2.8309405714925497,0.0
2609,8653,25.4859306661947,14180.683809335133,8653.0,194.9747248621345,JUNIN,8653.0,60.77435918286489,JUNIN,7.650288601026244,2.384623892251179,0.0
2610,8653,55.16376647416768,39322.68618647793,8653.0,524.3024824863725,JUNIN,8653.0,168.5257979420482,JUNIN,9.504472156227676,3.055008907358894,0.0
2611,30057,55.268543121470444,64020.37187787607,30057.0,853.6049583716816,LAMBAYEQUE,30057.0,274.3730223337547,LAMBAYEQUE,15.44467992390553,4.9643614041124895,0.0
2613,519,46.920555709069546,38367.24528928664,519.0,511.56327052382187,JUNIN,519.0,164.4310512397999,JUNIN,10.902753873926068,3.504456602333379,0.0
2614,8656,0.6961771944547066,303.94154804468,8656.0,4.052553973929067,JUNIN,8656.0,1.3026066344772,JUNIN,5.821153014216881,1.8710848974268546,0.0
2615,753,90.2473550311576,66716.9919054524,753.0,891.8778527752374,JUNIN,753.0,284.1299825742827,JUNIN,9.882592708310616,3.1483469235878188,0.0
2616,11129,189.946310569437,139131.51457423627,30057.0,1787.8175454185648,LAMBAYEQUE,30057.0,572.4573061104481,LAMBAYEQUE,9.412225697139867,3.0137848131626646,1.0
2617,4370,101.52172629299855,117552.5451430862,4370.0,1567.3672685744816,LAMBAYEQUE,4370.0,503.7966220417976,LAMBAYEQUE,15.438737360030245,4.962451294295436,0.0
2618,442,6.685464606349009,3637.2211509176386,442.0,48.496282012235184,JUNIN,442.0,15.588090646789878,JUNIN,7.253988296666704,2.3316390953571546,0.0
2619,4370,66.64015228415784,74305.82621173203,4370.0,990.7443494897595,LAMBAYEQUE,4370.0,318.4535409074225,LAMBAYEQUE,14.867078113284657,4.778703679270065,0.0
2620,519,107.14355244671138,88253.16800380609,519.0,1194.8035676692677,JUNIN,519.0,378.2278628734547,JUNIN,11.151427597694335,3.5301038115342407,0.0
2621,753,13.272162824817173,9479.367074415713,753.0,126.53322523213525,JUNIN,753.0,40.62585889035306,JUNIN,9.533730628706198,3.0609825562408055,0.0
2623,8653,22.21766137168127,25519.46818837292,8653.0,340.1567254163431,JUNIN,8653.0,109.3691493787411,JUNIN,15.310194881712814,4.922622032494541,0.0
2624,34252,29.84457404220118,23118.249075355983,34252.0,311.7722893602483,JUNIN,34252.0,99.07821032295422,JUNIN,10.44653171860963,3.3198064808314727,0.0
2627,27857,58.71656456501432,63607.985339147766,27857.0,848.9454448444139,JUNIN,27857.0,272.6056514534904,JUNIN,14.45836368550502,4.642738441409423,0.0
2628,8475,5.2749365093231715,4528.239581136613,8475.0,60.37652774848819,JUNIN,8475.0,19.406741062014063,JUNIN,11.445925015737322,3.6790473264869963,0.0
2630,11129,17.89382651240038,15221.58432342578,10972.0,198.8751531457692,LAMBAYEQUE,10972.0,63.924921076735295,LAMBAYEQUE,11.114176892681348,3.5724567371006684,1.0
2631,27857,19.438475657672907,18164.09938250428,27857.0,242.18799176672377,JUNIN,27857.0,77.84614021073263,JUNIN,12.459206988852824,4.004745103559835,0.0
2632,432,2.6592527384541986,2506.48241216499,432.0,33.4197654955332,JUNIN,432.0,10.7420674807071,JUNIN,12.567352103192654,4.039506033169068,0.0
2633,432,59.78094963714902,33902.463958133,432.0,452.0328527751067,JUNIN,432.0,145.29627410628427,JUNIN,7.56148665283505,2.4304778526969804,0.0
2634,8653,48.12790461539906,37257.50423489312,8653.0,496.7667231319083,JUNIN,8653.0,159.67501814954187,JUNIN,10.321802436687888,3.317722211792534,0.0
2636,432,22.098816491198217,25608.39561629752,432.0,341.4452748839669,JUNIN,432.0,109.75026692698935,JUNIN,15.450839868278095,4.966341386232245,0.0
2637,520,2.8268097133533647,2565.0986350035882,520.0,34.20131513338117,JUNIN,520.0,10.993279864301092,JUNIN,12.098909584122348,3.888935223467898,0.0
2639,27857,64.59502473235777,60843.028313385985,27857.0,805.4491112860082,JUNIN,27857.0,260.7558356287972,JUNIN,12.46921283215381,4.036778942483724,0.0
2640,8653,22.831444389133022,19875.823647795278,8653.0,265.01098197060367,JUNIN,8653.0,85.18210134769406,JUNIN,11.607280619387344,3.7309116276602188,0.0
2641,34252,13.279524616191601,9903.923210270803,34252.0,132.05230947027735,JUNIN,34252.0,42.44538518687488,JUNIN,9.944053969316581,3.1963030615660455,0.0
2643,30057,22.148518451529085,24035.16227525387,30057.0,320.46883033671855,LAMBAYEQUE,30057.0,103.0078383225166,LAMBAYEQUE,14.469086545813365,4.65077781829715,0.0
2644,432,11.168162034531152,12172.446336555464,432.0,138.09216672616284,JUNIN,432.0,52.16762715666626,JUNIN,12.364806876833612,4.671102281231927,0.0
2645,4370,22.606069487422356,24616.9438721005,4370.0,328.2259182946733,LAMBAYEQUE,4370.0,105.50118802328787,LAMBAYEQUE,14.519371378438555,4.6669408002123935,0.0
2647,8653,48.11680212868452,34232.13413576918,8653.0,461.11043032689685,JUNIN,8653.0,146.7091462961536,JUNIN,9.583147880312039,3.0490211278752852,0.0
2648,520,40.01190703720252,23339.23747539993,520.0,310.65220207418264,JUNIN,520.0,99.85249352384442,JUNIN,7.7639938977500496,2.4955694671339446,0.0
2649,27857,4.519530624785675,3147.8556805460967,27857.0,41.97140907394796,JUNIN,27857.0,13.49081005948327,JUNIN,9.286674338209252,2.9850024658529732,0.0
2651,519,20.34806614362173,13469.7639959991,519.0,186.55873413356088,JUNIN,519.0,57.727559982853286,JUNIN,9.168376631802884,2.837004734277831,0.0
2652,520,19.478761094953786,19393.94662354794,520.0,253.75278524657259,JUNIN,520.0,83.11691410091973,JUNIN,13.027152189484493,4.2670534176042745,0.0
2654,8656,26.635491562448404,26156.09701838748,8656.0,348.74796024516644,JUNIN,8656.0,112.09755865023209,JUNIN,13.093355511292415,4.208578557201134,0.0
2655,8653,66.06740537562614,45626.636764810944,8653.0,608.3551568641461,JUNIN,8653.0,195.54272899204682,JUNIN,9.20809820523969,2.959745851684184,0.0
2656,340,8.417662986680874,9374.56382362929,340.0,124.99418431505718,JUNIN,340.0,40.1767021012684,JUNIN,14.849036426480055,4.772904565654305,0.0
2657,519,57.413008613254085,37843.65197176718,519.0,504.58202629022895,JUNIN,519.0,162.18707987900214,JUNIN,8.788635859325854,2.824918669069024,0.0
2658,520,53.96924346175817,41458.968129554996,519.0,547.2733606539714,JUNIN,519.0,175.51906118516,JUNIN,10.140467524651545,3.252205328939441,1.0
2659,11129,46.959863792055366,42864.41107821316,10972.0,563.9950114063407,LAMBAYEQUE,10972.0,181.34364867764978,LAMBAYEQUE,12.010150069936042,3.8616732254732256,1.0
2660,20274,110.52900938830018,67858.51505940997,20274.0,905.3700092380049,LORETO,20274.0,290.82220739747135,LORETO,8.191243314751366,2.631184419429491,0.0
2661,4370,76.52646798021718,75108.63060725239,4370.0,1001.4484080966985,LAMBAYEQUE,4370.0,321.89413117393866,LAMBAYEQUE,13.086301178248322,4.206311093008387,0.0
2662,4370,129.70122335233984,124814.02781285961,4370.0,1664.1870375047945,LAMBAYEQUE,4370.0,534.9172620551124,LAMBAYEQUE,12.830927839315343,4.124226805494216,0.0
2664,30057,20.729935046476545,17434.899674918488,30057.0,232.4653289989132,LAMBAYEQUE,30057.0,74.72099860679353,LAMBAYEQUE,11.21399215567852,3.604497478610953,0.0
2665,520,46.88708427180021,27820.582097598883,520.0,393.0826387212158,JUNIN,520.0,119.23106613256664,JUNIN,8.38360168532876,2.5429405130290226,0.0
2666,27857,58.71656456501432,63607.985339147766,27857.0,887.8412989598598,JUNIN,27857.0,281.92146369446544,JUNIN,15.120797777206318,4.801395752340142,0.0
2667,8653,36.88868721953085,32922.99140316342,8653.0,438.9732187088454,JUNIN,8653.0,141.09853458498606,JUNIN,11.89994146705306,3.8249811858384843,0.0
2669,30057,29.63070556466868,29117.83628389115,30057.0,388.2378171185487,LAMBAYEQUE,30057.0,124.79072693096208,LAMBAYEQUE,13.102550537354707,4.211534101292584,0.0
2670,365,23.12020427812224,25180.218366666406,365.0,335.7362448888853,JUNIN,365.0,107.91522157142741,JUNIN,14.521335575160968,4.667572149158882,0.0
2671,340,55.645489982872704,40353.825543029685,340.0,538.0510072403961,JUNIN,340.0,172.94496661298442,JUNIN,9.669265333201388,3.107978142814731,0.0
2672,25383,14.98446847040363,13424.581645520153,25383.0,178.99442194026867,JUNIN,25383.0,57.533921337943504,JUNIN,11.945330079195474,3.839570382598545,0.0
2673,37783,7.339939053962696,4745.97295975593,37783.0,63.279639463412416,LORETO,37783.0,20.3398841132397,LORETO,8.621275871391456,2.7711243872329674,0.0
2674,520,126.56261776944933,82771.88425006354,519.0,905.5548868758145,JUNIN,519.0,289.7992177577545,JUNIN,7.154994917420272,2.2897694664127632,1.0
2675,11129,72.22244224422671,58027.12817893828,30057.0,778.8612457619953,LAMBAYEQUE,30057.0,246.41332576515092,LAMBAYEQUE,10.784199780010287,3.4118664241771555,1.0
2677,30057,28.98922559128595,28724.622881334923,30057.0,382.99497175113237,LAMBAYEQUE,30057.0,123.10552663429254,LAMBAYEQUE,13.211631698994372,4.246595903248191,0.0
2678,8653,17.722880831906288,16444.854369655848,8653.0,219.26472492874473,JUNIN,8653.0,70.47794729852507,JUNIN,12.371844453978673,3.9766642887788577,0.0
2680,365,58.29243289029276,36878.872611262756,365.0,491.7183014835033,JUNIN,365.0,158.05231119112608,JUNIN,8.435371061093377,2.7113692696371574,0.0
2681,520,26.13426631579069,25399.366474083654,520.0,333.8250499203821,JUNIN,520.0,108.8544277460728,JUNIN,12.773461702985722,4.1651992992931826,0.0
2682,8653,47.22430018974359,38747.840466193775,8653.0,516.6378728825838,JUNIN,8653.0,166.06217342654472,JUNIN,10.940085312154395,3.516455993192482,0.0
2684,8475,64.96908480322972,36292.294009685436,8475.0,519.5174158837686,JUNIN,8475.0,153.1859313278353,JUNIN,7.996378853992146,2.3578280622512353,0.0
2685,11409,3.5935844522858273,1494.9531966463094,,,LORETO,,,LORETO,,,
2686,4370,30.153231934411444,29577.961666218733,4370.0,394.26185367390923,LAMBAYEQUE,4370.0,126.76269285522304,LAMBAYEQUE,13.07527679061063,4.203950446537674,0.0
2687,519,12.025595146218064,6427.891436341266,519.0,100.74727604669329,JUNIN,519.0,27.548106155748286,JUNIN,8.377737219798004,2.290789422127844,0.0
2688,520,4.154869960259199,3222.142800307137,520.0,42.96190400409516,JUNIN,520.0,13.80918342988773,JUNIN,10.340132041440596,3.3236138704630487,0.0
2690,25383,86.04152151481199,69183.91527517539,25383.0,875.0360482473518,JUNIN,25383.0,281.2460484582757,JUNIN,10.169927644721101,3.268724721585257,0.0
2691,4370,30.885881809027815,24344.70088745808,4370.0,324.59601183277437,LAMBAYEQUE,4370.0,104.33443237482032,LAMBAYEQUE,10.509527098491205,3.3780622816578867,0.0
2693,4370,104.13026615573288,118024.98293320167,4370.0,1573.666439109355,LAMBAYEQUE,4370.0,505.8213554280068,LAMBAYEQUE,15.11247879416581,4.857582469553295,0.0
2694,4370,109.63802687936925,101477.43237249179,4370.0,1353.0324316332244,LAMBAYEQUE,4370.0,434.90328159639284,LAMBAYEQUE,12.340904612611434,3.9667193397679545,0.0
2698,520,6.119675804516163,3372.2641427831013,520.0,37.1838006670989,JUNIN,520.0,14.452560611927579,JUNIN,6.076106293025885,2.3616546159621663,0.0
2699,4370,15.35306130318046,11882.578698785634,4370.0,158.43438265047513,LAMBAYEQUE,4370.0,50.92533728050985,LAMBAYEQUE,10.31940011974385,3.316950038489094,0.0
2701,432,2.8720651119048104,2581.3244726598223,432.0,32.46073195641924,JUNIN,432.0,11.062819168542097,JUNIN,11.302227035824629,3.8518692082175727,0.0
2703,11129,88.54751621215522,72613.11627069891,30057.0,973.3410869854704,LAMBAYEQUE,30057.0,308.92470330126775,LAMBAYEQUE,10.992302535662278,3.488801453912048,1.0
2704,4370,113.2438527449843,93002.78361040354,4370.0,1254.003479665589,LAMBAYEQUE,4370.0,398.583358330301,LAMBAYEQUE,11.073479480510967,3.519690903027447,0.0
2707,4317,15.713989923984865,7105.8835398879355,4317.0,94.27142851118604,LAMBAYEQUE,4317.0,30.453786599519713,LAMBAYEQUE,5.99920382838581,1.9380047172511503,0.0
2708,442,78.27271266405411,43202.518877796756,442.0,549.1355979776285,JUNIN,442.0,176.35165907237825,JUNIN,7.015670969965157,2.253041361033164,0.0
2709,340,37.009032325189466,23715.163755169855,340.0,316.20218340226467,JUNIN,340.0,101.63641609358507,JUNIN,8.543919241764339,2.746259756281394,0.0
2710,8516,4.985151110932178,2436.6158592199527,8516.0,32.48821145626604,JUNIN,8516.0,10.44263939665694,JUNIN,6.516996322342382,2.094748817895765,0.0
2711,340,62.50353817225112,47189.56187029488,340.0,629.1941582705982,JUNIN,340.0,202.24097944412085,JUNIN,10.066536658078876,3.2356724972396385,0.0
2712,30057,17.55781185906344,18347.711500189787,30057.0,244.63615333586415,LAMBAYEQUE,30057.0,78.6330492865277,LAMBAYEQUE,13.933180016938248,4.478522148301576,0.0
2713,4370,144.05022710987734,110035.00281226395,4370.0,1467.133370830186,LAMBAYEQUE,4370.0,471.5785834811312,LAMBAYEQUE,10.184873708745348,3.273709406382433,0.0
2714,27857,39.19624793496734,21456.0116523408,27857.0,301.47045318765566,JUNIN,27857.0,91.95433565288914,JUNIN,7.6913089663031515,2.345998418151035,0.0
2715,519,72.80221025834004,42808.69220132189,519.0,570.782562684292,JUNIN,519.0,183.46582371995095,JUNIN,7.840181783751607,2.5200584304915874,0.0
2717,4370,19.17018932346224,16842.61064620852,4370.0,224.56814194944695,LAMBAYEQUE,4370.0,72.18261705517938,LAMBAYEQUE,11.714445703183527,3.765357547451848,0.0
2719,442,35.334274150436606,21620.397346921938,442.0,288.2719646256257,JUNIN,442.0,92.65884577252254,JUNIN,8.158423274758672,2.6223503383152873,0.0
2720,37650,9.333687321620632,5092.980091049022,37650.0,67.90640121398698,JUNIN,37650.0,21.82705753306724,JUNIN,7.275409907581543,2.33852461315121,0.0
2721,11129,32.31945405834289,40722.307992402995,10972.0,538.8848020654657,LAMBAYEQUE,30057.0,214.09406549435786,LAMBAYEQUE,16.673697553574822,6.624309467229134,1.0
2722,442,475.11689588304085,375082.5422599346,442.0,4999.722707472722,JUNIN,442.0,1607.4602149468471,JUNIN,10.523142306232568,3.3832941511357117,0.0
2723,340,41.81085975559883,47310.89755607558,340.0,630.8119674143412,JUNIN,340.0,202.76098952603823,JUNIN,15.087275676742575,4.849481467524399,0.0
2725,753,70.28469521257254,55988.01829598381,8652.0,719.740154418261,JUNIN,8652.0,233.85789186240072,JUNIN,10.240353924014936,3.327294671409035,1.0
2726,520,67.62643012712452,49958.49845420742,520.0,654.3464089875049,JUNIN,520.0,210.3256314602694,JUNIN,9.675897541204838,3.110109923958697,0.0
2727,8653,40.4646252873919,35401.92460909441,8653.0,472.0256614545924,JUNIN,8653.0,151.72253403897605,JUNIN,11.665143519855299,3.7495104170963436,0.0
2728,520,34.8153499202172,30365.985314658217,520.0,404.8798041954429,JUNIN,520.0,130.13993706282093,JUNIN,11.62934754708095,3.7380045687045915,0.0
2729,27857,126.97317069759731,112664.94094026177,27857.0,1514.8393030743587,JUNIN,27857.0,482.84974688683593,JUNIN,11.93038887468708,3.802769862594073,0.0
2730,4370,183.9860387251221,137712.23163684504,4370.0,1836.163088491268,LAMBAYEQUE,4370.0,590.1952784436219,LAMBAYEQUE,9.979904460221153,3.2078264336425137,0.0
2731,442,157.2175825035594,111664.60982015198,442.0,1488.1726141702177,JUNIN,442.0,478.34119741185566,JUNIN,9.465688191309807,3.0425426329210095,0.0
