DEMAND_ID,UBIGEO,DISTRITO,PROVINCIA,DEPARTAMENTO,POBLACION_CP,ES_URBANO,time_min_car,ALCANZABLE
916,120802,CHACAPALPA,YAULI,JUNIN,10.352941176470587,False,37.100708714374456,True
917,140309,PACORA,LAMBAYEQUE,LAMBAYEQUE,429.3529411764706,False,33.68296602632711,True
918,120809,SUITUCANCHA,YAULI,JUNIN,15.599999999999998,False,67.59609942241019,True
919,160803,TENIENTE MANUEL CLAVERO,PUTUMAYO,LORETO,237.04000000000002,False,,False
920,120124,PARIAHUANCA,HUANCAYO,JUNIN,174.75757575757575,False,116.63131317415721,True
921,140306,MORROPE,LAMBAYEQUE,LAMBAYEQUE,1282.5675675675675,False,31.929505078709298,True
922,140112,PIMENTEL,CHICLAYO,LAMBAYEQUE,1706.4814814814818,False,5.0211981132981345,True
923,120431,SINCOS,JAUJA,JUNIN,307.0,False,32.38849296761642,True
924,120411,JANJAILLO,JAUJA,JUNIN,68.1,False,27.734019492584853,True
925,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,29.94514452209522,True
926,160108,PUNCHANA,MAYNAS,LORETO,3038.7419354838707,False,,False
927,120707,PALCAMAYO,TARMA,JUNIN,382.92,False,38.77705685023771,True
928,120806,PACCHA,YAULI,JUNIN,58.89285714285714,False,35.451710270338936,True
929,120413,LEONOR ORDOÑEZ,JAUJA,JUNIN,369.99999999999994,False,30.507026156254994,True
930,120801,LA OROYA,YAULI,JUNIN,349.3611111111111,False,24.70140550291083,True
931,120108,CHONGOS ALTO,HUANCAYO,JUNIN,33.475,False,,False
932,160702,CAHUAPANAS,DATEM DEL MARAÑON,LORETO,278.6774193548387,False,,False
933,140307,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,749.5833333333334,False,59.117739648576176,True
934,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,50.07334249998205,True
935,160105,LAS AMAZONAS,MAYNAS,LORETO,283.59999999999997,False,,False
936,120111,CHUPURO,HUANCAYO,JUNIN,194.66666666666666,False,11.802054767499008,True
937,120427,RICRAN,JAUJA,JUNIN,48.96874999999999,False,94.90063684633493,True
938,120602,COVIRIALI,SATIPO,JUNIN,372.4705882352941,False,6.218413373312043,True
939,120114,EL TAMBO,HUANCAYO,JUNIN,6923.458333333333,False,4.686031311323035,True
940,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,130.1277703167107,True
941,120909,YANACANCHA,CHUPACA,JUNIN,65.68518518518518,False,,False
942,140304,JAYANCA,LAMBAYEQUE,LAMBAYEQUE,601.3000000000001,False,32.467342529368246,True
943,160401,RAMON CASTILLA,MARISCAL RAMON CASTILLA,LORETO,595.7142857142858,False,,False
944,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,34.63702567496438,True
945,160104,INDIANA,MAYNAS,LORETO,363.64516129032256,False,,False
946,160505,MAQUIA,REQUENA,LORETO,340.32000000000005,False,,False
947,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,54.449410688061775,True
948,160605,SARAYACU,UCAYALI,LORETO,676.5200000000001,False,,False
949,120211,MITO,CONCEPCION,JUNIN,456.3333333333333,False,14.135556520516024,True
950,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,122.2388080904141,True
951,140108,MONSEFU,CHICLAYO,LAMBAYEQUE,1404.9565217391305,False,14.285047675425103,True
952,140308,OLMOS,LAMBAYEQUE,LAMBAYEQUE,437.7578947368421,False,94.20788357309078,True
953,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,96.7894047136792,True
954,120504,ULCUMAYO,JUNIN,JUNIN,93.27419354838709,False,88.04952982021199,True
955,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,21.682800563562772,True
956,120209,MARISCAL CASTILLA,CONCEPCION,JUNIN,118.0,False,76.88769637806634,True
957,160302,PARINARI,LORETO,LORETO,666.4545454545455,False,,False
958,120601,SATIPO,SATIPO,JUNIN,650.0597014925373,False,57.40205160541798,True
959,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,24.606439084036584,True
960,140205,PITIPO,FERREÑAFE,LAMBAYEQUE,691.8285714285714,False,57.85982351679846,True
961,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,46.57459308808708,True
962,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,85.78420005103487,True
963,160210,SANTA CRUZ,ALTO AMAZONAS,LORETO,188.95833333333334,False,,False
964,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,48.11680212868452,True
965,160112,BELEN,MAYNAS,LORETO,2504.548387096774,False,,False
966,160803,TENIENTE MANUEL CLAVERO,PUTUMAYO,LORETO,237.04000000000002,False,,False
967,120117,HUALHUAS,HUANCAYO,JUNIN,1543.3333333333333,False,16.465308911668284,True
968,140107,LAGUNAS,CHICLAYO,LAMBAYEQUE,549.2631578947369,False,26.614794728685247,True
969,160801,PUTUMAYO,PUTUMAYO,LORETO,241.16666666666666,False,,False
970,140102,CHONGOYAPE,CHICLAYO,LAMBAYEQUE,724.0400000000001,False,40.509459867066205,True
971,120805,MOROCOCHA,YAULI,JUNIN,284.1333333333333,False,20.278538802242313,True
972,120108,CHONGOS ALTO,HUANCAYO,JUNIN,33.475,False,64.99973070609391,True
973,120210,MATAHUASI,CONCEPCION,JUNIN,646.375,False,4.695283479542819,True
974,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,,False
975,160305,URARINAS,LORETO,LORETO,293.6538461538462,False,,False
976,140307,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,749.5833333333334,False,52.53191032565172,True
977,140305,MOCHUMI,LAMBAYEQUE,LAMBAYEQUE,778.68,False,20.842970414259785,True
978,120708,SAN PEDRO DE CAJAS,TARMA,JUNIN,153.21621621621622,False,144.00634975417344,True
979,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,115.74015588319884,True
980,160105,LAS AMAZONAS,MAYNAS,LORETO,283.59999999999997,False,,False
981,120405,CANCHAYLLO,JAUJA,JUNIN,118.42857142857143,True,42.7051524515525,True
982,120128,QUILCAS,HUANCAYO,JUNIN,152.42857142857142,False,14.790399559422868,True
983,160605,SARAYACU,UCAYALI,LORETO,676.5200000000001,False,,False
984,120603,LLAYLLA,SATIPO,JUNIN,401.0625,False,38.85581047810427,True
985,160113,SAN JUAN BAUTISTA,MAYNAS,LORETO,3236.38,False,68.78151772895922,True
986,140306,MORROPE,LAMBAYEQUE,LAMBAYEQUE,1282.5675675675675,False,30.46786905048717,True
987,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,66.39339281590934,True
988,120124,PARIAHUANCA,HUANCAYO,JUNIN,174.75757575757575,False,148.07771392365908,True
989,160705,PASTAZA,DATEM DEL MARAÑON,LORETO,138.2127659574468,False,,False
990,160113,SAN JUAN BAUTISTA,MAYNAS,LORETO,3236.38,False,34.69397554580054,True
991,120420,MUQUI,JAUJA,JUNIN,239.99999999999997,False,13.54859723341434,True
992,160303,TIGRE,LORETO,LORETO,279.48387096774195,False,,False
993,160404,SAN PABLO,MARISCAL RAMON CASTILLA,LORETO,575.0,False,,False
994,160305,URARINAS,LORETO,LORETO,293.6538461538462,False,,False
995,120903,CHONGOS BAJO,CHUPACA,JUNIN,190.76190476190476,False,23.218036855649512,True
996,160404,SAN PABLO,MARISCAL RAMON CASTILLA,LORETO,575.0,False,,False
997,160606,VARGAS GUERRA,UCAYALI,LORETO,829.5454545454545,False,,False
998,160202,BALSAPUERTO,ALTO AMAZONAS,LORETO,311.0689655172414,False,107.6024094835139,True
999,160113,SAN JUAN BAUTISTA,MAYNAS,LORETO,3236.38,False,3.229294630656574,True
1000,120903,CHONGOS BAJO,CHUPACA,JUNIN,190.76190476190476,False,11.766747302028525,True
1001,160704,MORONA,DATEM DEL MARAÑON,LORETO,324.0238095238095,False,,False
1002,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,13.744471520315756,True
1003,120802,CHACAPALPA,YAULI,JUNIN,10.352941176470587,False,39.16465013878331,True
1004,120403,APATA,JAUJA,JUNIN,83.34693877551021,False,92.11505796875934,True
1005,160112,BELEN,MAYNAS,LORETO,2504.548387096774,False,,False
1006,160303,TIGRE,LORETO,LORETO,279.48387096774195,False,,False
1007,140117,PATAPO,CHICLAYO,LAMBAYEQUE,1343.7058823529412,False,26.366792759312883,True
1008,140102,CHONGOYAPE,CHICLAYO,LAMBAYEQUE,724.0400000000001,False,59.51996871369875,True
1009,160705,PASTAZA,DATEM DEL MARAÑON,LORETO,138.2127659574468,False,,False
1010,140101,CHICLAYO,CHICLAYO,LAMBAYEQUE,8778.44117647059,False,0.40747827809129217,True
1011,160104,INDIANA,MAYNAS,LORETO,363.64516129032256,False,,False
1012,120809,SUITUCANCHA,YAULI,JUNIN,15.599999999999998,False,66.06740537562614,True
1013,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,163.62608037549498,True
1014,160206,LAGUNAS,ALTO AMAZONAS,LORETO,520.8571428571429,False,,False
1015,140101,CHICLAYO,CHICLAYO,LAMBAYEQUE,8778.44117647059,False,2.508366452827678,True
1016,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,,False
1017,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,53.51338255562517,True
1018,120112,COLCA,HUANCAYO,JUNIN,159.0769230769231,False,64.01055979272992,True
1019,120810,YAULI,YAULI,JUNIN,113.62222222222222,False,40.4646252873919,True
1020,140309,PACORA,LAMBAYEQUE,LAMBAYEQUE,429.3529411764706,False,28.37002823098385,True
1021,120810,YAULI,YAULI,JUNIN,113.62222222222222,False,52.05406385845568,True
1022,160206,LAGUNAS,ALTO AMAZONAS,LORETO,520.8571428571429,False,,False
1023,160706,ANDOAS,DATEM DEL MARAÑON,LORETO,221.87931034482762,False,,False
1024,120124,PARIAHUANCA,HUANCAYO,JUNIN,174.75757575757575,False,116.63131317415721,True
1025,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,19.306910169497932,True
1026,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,,False
1027,160402,PEBAS,MARISCAL RAMON CASTILLA,LORETO,346.1372549019608,False,,False
1028,140112,PIMENTEL,CHICLAYO,LAMBAYEQUE,1706.4814814814818,False,6.798218612476577,True
1029,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,116.75068974481705,True
1030,160403,YAVARI,MARISCAL RAMON CASTILLA,LORETO,362.55555555555554,False,,False
1031,160706,ANDOAS,DATEM DEL MARAÑON,LORETO,221.87931034482762,False,,False
1032,120701,TARMA,TARMA,JUNIN,941.4285714285714,False,25.603455257169514,True
1033,120801,LA OROYA,YAULI,JUNIN,349.3611111111111,False,12.294894819414509,True
1034,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,14.029109638816605,True
1035,160202,BALSAPUERTO,ALTO AMAZONAS,LORETO,311.0689655172414,False,96.46979442837137,True
1036,160202,BALSAPUERTO,ALTO AMAZONAS,LORETO,311.0689655172414,False,,False
1037,140107,LAGUNAS,CHICLAYO,LAMBAYEQUE,549.2631578947369,False,28.782352056673663,True
1038,120121,HUAYUCACHI,HUANCAYO,JUNIN,2166.25,False,6.664970660661976,True
1039,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,37.100708714374456,True
1040,140306,MORROPE,LAMBAYEQUE,LAMBAYEQUE,1282.5675675675675,False,16.062804449555756,True
1041,120428,SAN LORENZO,JAUJA,JUNIN,278.77777777777777,False,14.514662321886007,True
1042,140107,LAGUNAS,CHICLAYO,LAMBAYEQUE,549.2631578947369,False,35.105380172108376,True
1043,160402,PEBAS,MARISCAL RAMON CASTILLA,LORETO,346.1372549019608,False,,False
1044,160303,TIGRE,LORETO,LORETO,279.48387096774195,False,,False
1045,140117,PATAPO,CHICLAYO,LAMBAYEQUE,1343.7058823529412,False,18.91750827720545,True
1046,120609,VIZCATAN DEL ENE,SATIPO,JUNIN,223.3125,False,,False
1047,120434,YAUYOS,JAUJA,JUNIN,1170.0,False,2.8356899045992687,True
1048,140308,OLMOS,LAMBAYEQUE,LAMBAYEQUE,437.7578947368421,False,116.69925316423505,True
1049,120117,HUALHUAS,HUANCAYO,JUNIN,1543.3333333333333,True,11.935877211160594,True
1050,160606,VARGAS GUERRA,UCAYALI,LORETO,829.5454545454545,False,,False
1051,160606,VARGAS GUERRA,UCAYALI,LORETO,829.5454545454545,False,,False
1052,160103,FERNANDO LORES,MAYNAS,LORETO,349.93220338983053,False,,False
1053,120802,CHACAPALPA,YAULI,JUNIN,10.352941176470587,False,34.79976352317719,True
1054,160505,MAQUIA,REQUENA,LORETO,340.32000000000005,False,,False
1055,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,3.157411625047352,True
1056,160112,BELEN,MAYNAS,LORETO,2504.548387096774,False,3.5935844522858273,True
1057,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,60.49627019539342,True
1058,160704,MORONA,DATEM DEL MARAÑON,LORETO,324.0238095238095,False,,False
1059,120805,MOROCOCHA,YAULI,JUNIN,284.1333333333333,False,35.316598584868,True
1060,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,49.27146538697424,True
1061,120105,CHACAPAMPA,HUANCAYO,JUNIN,67.5,False,73.57536870866731,True
1062,120419,MONOBAMBA,JAUJA,JUNIN,95.9090909090909,False,46.321296613992445,True
1063,160102,ALTO NANAY,MAYNAS,LORETO,102.13333333333334,False,,False
1064,120907,SAN JUAN DE JARPA,CHUPACA,JUNIN,513.8571428571429,False,59.09140415657386,True
1065,120607,RIO NEGRO,SATIPO,JUNIN,650.0,False,24.455627934578715,True
1066,120135,SANTO DOMINGO DE ACOBAMBA,HUANCAYO,JUNIN,268.1379310344828,False,153.97762079788225,True
1067,120809,SUITUCANCHA,YAULI,JUNIN,15.599999999999998,False,84.65361085078672,True
1068,120706,PALCA,TARMA,JUNIN,223.4,False,23.014027237983836,True
1069,140206,PUEBLO NUEVO,FERREÑAFE,LAMBAYEQUE,1047.6153846153848,False,19.17018932346224,True
1070,120802,CHACAPALPA,YAULI,JUNIN,10.352941176470587,False,34.82639453296512,True
1071,120215,SANTA ROSA DE OCOPA,CONCEPCION,JUNIN,507.49999999999994,True,6.401151877568526,True
1072,120124,PARIAHUANCA,HUANCAYO,JUNIN,174.75757575757575,False,102.35999973002714,True
1073,140120,TUMAN,CHICLAYO,LAMBAYEQUE,2362.538461538462,False,17.416175728171073,True
1074,140308,OLMOS,LAMBAYEQUE,LAMBAYEQUE,437.7578947368421,False,123.6168845957274,True
1075,160112,BELEN,MAYNAS,LORETO,2504.548387096774,False,,False
1076,120135,SANTO DOMINGO DE ACOBAMBA,HUANCAYO,JUNIN,268.1379310344828,False,159.46050523744108,True
1077,160113,SAN JUAN BAUTISTA,MAYNAS,LORETO,3236.38,False,8.34292790704315,True
1078,120701,TARMA,TARMA,JUNIN,941.4285714285714,False,14.43641841314464,True
1079,120433,YAULI,JAUJA,JUNIN,108.66666666666667,False,10.91234508705475,True
1080,120406,CURICACA,JAUJA,JUNIN,164.5,False,37.89734197456068,True
1081,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,173.63695610214867,True
1082,120804,MARCAPOMACOCHA,YAULI,JUNIN,14.252747252747252,False,89.23540362415788,True
1083,120125,PILCOMAYO,HUANCAYO,JUNIN,8531.0,True,4.3473521945175015,True
1084,160107,NAPO,MAYNAS,LORETO,371.00000000000006,False,1.0612911341455187,True
1085,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,54.82466916056436,True
1086,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,32.47553819478614,True
1087,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,8.48069784447424,True
1088,160501,REQUENA,REQUENA,LORETO,1107.2857142857142,False,,False
1089,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,51.84674612762931,True
1090,120124,PARIAHUANCA,HUANCAYO,JUNIN,174.75757575757575,False,111.56887088435076,True
1091,140101,CHICLAYO,CHICLAYO,LAMBAYEQUE,8778.44117647059,False,1.2379584731215056,True
1092,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,71.69050625411415,True
1093,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,92.97203172303527,True
1094,160401,RAMON CASTILLA,MARISCAL RAMON CASTILLA,LORETO,595.7142857142858,False,,False
1095,120133,SAPALLANGA,HUANCAYO,JUNIN,858.6,False,31.718533996637056,True
1096,120501,JUNIN,JUNIN,JUNIN,96.85714285714286,False,27.622542848636883,True
1097,140205,PITIPO,FERREÑAFE,LAMBAYEQUE,691.8285714285714,False,76.24109833799092,True
1098,120207,HEROINAS TOLEDO,CONCEPCION,JUNIN,119.30000000000001,False,14.596297375384273,True
1099,120134,SICAYA,HUANCAYO,JUNIN,907.3333333333333,False,11.5048521234939,True
1100,120428,SAN LORENZO,JAUJA,JUNIN,278.77777777777777,False,33.12527164095803,True
1101,120301,CHANCHAMAYO,CHANCHAMAYO,JUNIN,654.3684210526316,False,99.20300204963794,True
1102,140310,SALAS,LAMBAYEQUE,LAMBAYEQUE,200.86153846153846,False,152.08629299141722,True
1103,120124,PARIAHUANCA,HUANCAYO,JUNIN,174.75757575757575,False,95.32896798158278,True
1104,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,48.11680212868452,True
1105,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,,False
1106,120504,ULCUMAYO,JUNIN,JUNIN,93.27419354838709,False,58.60815038131404,True
1107,120132,SAÑO,HUANCAYO,JUNIN,816.4,True,12.755047172135372,True
1108,120607,RIO NEGRO,SATIPO,JUNIN,650.0,False,8.647664277381985,True
1109,160210,SANTA CRUZ,ALTO AMAZONAS,LORETO,188.95833333333334,False,,False
1110,160401,RAMON CASTILLA,MARISCAL RAMON CASTILLA,LORETO,595.7142857142858,False,,False
1111,160605,SARAYACU,UCAYALI,LORETO,676.5200000000001,False,,False
1112,120113,CULLHUAS,HUANCAYO,JUNIN,244.88888888888886,False,26.55955604716921,True
1113,160604,PAMPA HERMOSA,UCAYALI,LORETO,615.6111111111111,False,,False
1114,120126,PUCARA,HUANCAYO,JUNIN,455.27272727272725,False,35.02659875054814,True
1115,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,49.099267098232076,True
1116,160107,NAPO,MAYNAS,LORETO,371.00000000000006,False,,False
1117,160107,NAPO,MAYNAS,LORETO,371.00000000000006,False,,False
1118,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,14.393060937519842,True
1119,120403,APATA,JAUJA,JUNIN,83.34693877551021,False,22.07902530239738,True
1120,160704,MORONA,DATEM DEL MARAÑON,LORETO,324.0238095238095,False,,False
1121,120210,MATAHUASI,CONCEPCION,JUNIN,646.375,False,5.1675419547987,True
1122,160403,YAVARI,MARISCAL RAMON CASTILLA,LORETO,362.55555555555554,False,,False
1123,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,9.233139942854411,True
1124,160706,ANDOAS,DATEM DEL MARAÑON,LORETO,221.87931034482762,False,,False
1125,160305,URARINAS,LORETO,LORETO,293.6538461538462,False,,False
1126,120124,PARIAHUANCA,HUANCAYO,JUNIN,174.75757575757575,False,98.83261542464251,True
1127,120907,SAN JUAN DE JARPA,CHUPACA,JUNIN,513.8571428571429,False,50.225651718767246,True
1128,120206,COMAS,CONCEPCION,JUNIN,134.95555555555555,False,88.25526663406282,True
1129,160205,JEBEROS,ALTO AMAZONAS,LORETO,272.65000000000003,False,,False
1130,120909,YANACANCHA,CHUPACA,JUNIN,65.68518518518518,False,73.52199854799548,True
1131,160703,MANSERICHE,DATEM DEL MARAÑON,LORETO,396.55555555555554,False,,False
1132,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,122.2388080904141,True
1133,120903,CHONGOS BAJO,CHUPACA,JUNIN,190.76190476190476,False,36.905237860970786,True
1134,160501,REQUENA,REQUENA,LORETO,1107.2857142857142,False,,False
1135,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,68.63473488652106,True
1136,120305,SAN RAMON,CHANCHAMAYO,JUNIN,746.7567567567568,False,9.006848792005819,True
1137,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,14.96716238289949,True
1138,160404,SAN PABLO,MARISCAL RAMON CASTILLA,LORETO,575.0,False,,False
1139,160703,MANSERICHE,DATEM DEL MARAÑON,LORETO,396.55555555555554,False,,False
1140,120702,ACOBAMBA,TARMA,JUNIN,849.125,False,21.9205807995269,True
1141,140312,TUCUME,LAMBAYEQUE,LAMBAYEQUE,1108.952380952381,False,24.870988421856655,True
1142,120135,SANTO DOMINGO DE ACOBAMBA,HUANCAYO,JUNIN,268.1379310344828,False,,False
1143,120502,CARHUAMAYO,JUNIN,JUNIN,228.47058823529414,False,36.53271932862835,True
1144,160502,ALTO TAPICHE,REQUENA,LORETO,164.53846153846155,False,,False
1145,120113,CULLHUAS,HUANCAYO,JUNIN,244.88888888888886,False,31.40421607932314,True
1146,120423,PACCHA,JAUJA,JUNIN,164.09090909090907,False,17.078374991608943,True
1147,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2049.0769230769233,False,0.5175294423087021,True
1148,120909,YANACANCHA,CHUPACA,JUNIN,65.68518518518518,False,82.69600918356684,True
1149,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,90.0236276912024,True
1150,160301,NAUTA,LORETO,LORETO,567.2407407407408,False,102.55435769200375,True
1151,160804,YAGUAS,PUTUMAYO,LORETO,113.8181818181818,False,,False
1152,120607,RIO NEGRO,SATIPO,JUNIN,650.0,False,56.608628139705445,True
1153,140304,JAYANCA,LAMBAYEQUE,LAMBAYEQUE,601.3000000000001,False,42.67515145592296,True
1154,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,63.56125222021018,True
1155,160603,PADRE MARQUEZ,UCAYALI,LORETO,564.3571428571429,False,,False
1156,160506,PUINAHUA,REQUENA,LORETO,617.0,False,,False
1157,120701,TARMA,TARMA,JUNIN,941.4285714285714,False,18.95116706988879,True
1158,120706,PALCA,TARMA,JUNIN,223.4,False,29.473721512221147,True
1159,140108,MONSEFU,CHICLAYO,LAMBAYEQUE,1404.9565217391305,False,15.265594014742348,True
1160,160206,LAGUNAS,ALTO AMAZONAS,LORETO,520.8571428571429,False,,False
1161,140309,PACORA,LAMBAYEQUE,LAMBAYEQUE,429.3529411764706,False,35.666458116755265,True
1162,160303,TIGRE,LORETO,LORETO,279.48387096774195,False,,False
1163,140205,PITIPO,FERREÑAFE,LAMBAYEQUE,691.8285714285714,False,29.065735919452955,True
1164,140310,SALAS,LAMBAYEQUE,LAMBAYEQUE,200.86153846153846,False,94.30358874517124,True
1165,160701,BARRANCA,DATEM DEL MARAÑON,LORETO,379.5405405405405,False,,False
1166,140306,MORROPE,LAMBAYEQUE,LAMBAYEQUE,1282.5675675675675,False,30.395016757894354,True
1167,160104,INDIANA,MAYNAS,LORETO,363.64516129032256,False,,False
1168,160702,CAHUAPANAS,DATEM DEL MARAÑON,LORETO,278.6774193548387,False,,False
1169,120708,SAN PEDRO DE CAJAS,TARMA,JUNIN,153.21621621621622,False,50.24326171255396,True
1170,120607,RIO NEGRO,SATIPO,JUNIN,650.0,False,41.166733011354054,True
1171,120403,APATA,JAUJA,JUNIN,83.34693877551021,False,26.816163189691366,True
1172,120804,MARCAPOMACOCHA,YAULI,JUNIN,14.252747252747252,False,84.76756806570658,True
1173,140201,FERREÑAFE,FERREÑAFE,LAMBAYEQUE,1710.4285714285716,False,23.59655718150431,True
1174,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,15.847066952311017,True
1175,120411,JANJAILLO,JAUJA,JUNIN,68.1,False,28.447621513848848,True
1176,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,39.78953768376691,True
1177,120504,ULCUMAYO,JUNIN,JUNIN,93.27419354838709,False,93.3121105775599,True
1178,120108,CHONGOS ALTO,HUANCAYO,JUNIN,33.475,False,,False
1179,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,,False
1180,120602,COVIRIALI,SATIPO,JUNIN,372.4705882352941,False,13.70609315779562,True
1181,120504,ULCUMAYO,JUNIN,JUNIN,93.27419354838709,False,73.29640150894937,True
1182,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,96.16700677885756,True
1183,120707,PALCAMAYO,TARMA,JUNIN,382.92,False,36.945344896635376,True
1184,160511,YAQUERANA,REQUENA,LORETO,237.69230769230768,False,,False
1185,160112,BELEN,MAYNAS,LORETO,2504.548387096774,False,,False
1186,120906,SAN JUAN DE ISCOS,CHUPACA,JUNIN,424.6,False,12.233834589309442,True
1187,140116,CAYALTI,CHICLAYO,LAMBAYEQUE,1224.2307692307693,False,45.952662406470054,True
1188,120704,HUASAHUASI,TARMA,JUNIN,296.11538461538464,False,69.58405145049323,True
1189,120214,SAN JOSE DE QUERO,CONCEPCION,JUNIN,254.41666666666669,False,42.436444284848285,True
1190,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2049.0769230769233,False,13.964367278563977,True
1191,160303,TIGRE,LORETO,LORETO,279.48387096774195,False,,False
1192,160305,URARINAS,LORETO,LORETO,293.6538461538462,False,,False
1193,120501,JUNIN,JUNIN,JUNIN,96.85714285714286,False,25.53869951590858,True
1194,160402,PEBAS,MARISCAL RAMON CASTILLA,LORETO,346.1372549019608,False,,False
1195,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,95.75284796165163,True
1196,140201,FERREÑAFE,FERREÑAFE,LAMBAYEQUE,1710.4285714285716,False,29.440786758324315,True
1197,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,39.65477958900503,True
1198,120804,MARCAPOMACOCHA,YAULI,JUNIN,14.252747252747252,False,61.48015800682219,True
1199,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,55.094905759297724,True
1200,160113,SAN JUAN BAUTISTA,MAYNAS,LORETO,3236.38,False,5.3354783423526415,True
1201,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,,False
1202,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,,False
1203,120805,MOROCOCHA,YAULI,JUNIN,284.1333333333333,False,31.361308339554427,True
1204,160701,BARRANCA,DATEM DEL MARAÑON,LORETO,379.5405405405405,False,,False
1205,140309,PACORA,LAMBAYEQUE,LAMBAYEQUE,429.3529411764706,False,32.25736139200244,True
1206,120410,HUERTAS,JAUJA,JUNIN,205.50000000000003,False,6.13338537312344,True
1207,140105,JOSE LEONARDO ORTIZ,CHICLAYO,LAMBAYEQUE,11714.352941176472,False,3.107461830948015,True
1208,120431,SINCOS,JAUJA,JUNIN,307.0,False,35.491724835422986,True
1209,160101,IQUITOS,MAYNAS,LORETO,10790.857142857143,False,5.253702325090116,True
1210,120203,ANDAMARCA,CONCEPCION,JUNIN,206.1818181818182,False,142.45536130377045,True
1211,120501,JUNIN,JUNIN,JUNIN,96.85714285714286,False,18.070638515604763,True
1212,140307,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,749.5833333333334,False,62.07160147679195,True
1213,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,100.24209499103819,True
